model,target_class,source_set,source,prompt_style,layer,control,gain,vector_class,step,next_token_id,next_token,question_best_token_id,question_best_logit,question_best_prob,question_best_rank,question_top1,question_top5,question_top10,exclamation_best_token_id,exclamation_best_logit,exclamation_best_prob,exclamation_best_rank,exclamation_top1,exclamation_top5,exclamation_top10,ellipsis_best_token_id,ellipsis_best_logit,ellipsis_best_prob,ellipsis_best_rank,ellipsis_top1,ellipsis_top5,ellipsis_top10
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,none,0.0,,9,198,"
",5633,-29.78736686706543,2.1753319742856547e-05,708,0.0,0.0,0.0,5145,-29.952680587768555,1.8438719052937813e-05,800,0.0,0.0,0.0,2644,-27.782651901245117,0.0001614961656741798,126,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,none,0.0,,10,29881,Copy,30,-50.87406539916992,8.17817090137396e-06,2733,0.0,0.0,0.0,0,-51.02238464355469,7.050857675494626e-06,2909,0.0,0.0,0.0,986,-48.877769470214844,6.0205547924852e-05,852,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,none,0.0,,11,25,:,30,-8.007962226867676,4.8852449253899977e-05,52,0.0,0.0,0.0,0,-7.771617889404297,6.187707913341e-05,41,0.0,0.0,0.0,986,-7.017645835876465,0.00013151500024832785,20,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,none,0.0,,12,198,"
",5633,25.507034301757812,3.114529681624845e-05,175,0.0,0.0,0.0,5145,25.281635284423828,2.4860104531398974e-05,229,0.0,0.0,0.0,2644,26.722702026367188,0.00010503892553970218,59,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,none,0.0,,13,464,The,30,-40.01298522949219,9.52783284446923e-06,2298,0.0,0.0,0.0,0,-40.03819274902344,9.290660273109097e-06,2325,0.0,0.0,0.0,986,-36.88331985473633,0.00021786651632282883,262,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,none,0.0,,14,4701, teacher,30,-12.37446403503418,2.1634450320107135e-07,5025,0.0,0.0,0.0,0,-13.347872734069824,8.173337562311644e-08,8837,0.0,0.0,0.0,986,-9.409605026245117,4.195345809421269e-06,576,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,none,0.0,,15,5969, fixed,30,-49.77546691894531,6.868140189908445e-06,779,0.0,0.0,0.0,0,-50.715476989746094,2.6828597583516967e-06,1276,0.0,0.0,0.0,986,-49.36491394042969,1.0354760888731107e-05,607,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,none,0.0,,16,262, the,30,-70.25125885009766,2.764442399438849e-07,303,0.0,0.0,0.0,0,-71.57960510253906,7.323422579474936e-08,710,0.0,0.0,0.0,986,-67.33988189697266,5.081623385194689e-06,61,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,none,0.0,,17,1917, problem,30,-64.04010009765625,4.608931547522843e-08,2120,0.0,0.0,0.0,5145,-64.26393127441406,3.684610661025545e-08,2355,0.0,0.0,0.0,2644,-60.03179931640625,2.5373660719196778e-06,152,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,none,0.0,,18,319, on,30,-75.39710235595703,1.045526232701377e-06,132,0.0,0.0,0.0,0,-76.26197052001953,4.4027851231476234e-07,180,0.0,0.0,0.0,986,-73.2430191040039,9.012420377985109e-06,37,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,none,0.0,,19,3321, Monday,5633,-10.043022155761719,8.405418583379287e-08,248,0.0,0.0,0.0,0,-12.560608863830566,6.779313999061287e-09,1275,0.0,0.0,0.0,2644,-5.668358325958252,6.675009899481665e-06,18,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,none,0.0,,20,13,.,30,-27.701757431030273,7.147330961743137e-06,32,0.0,0.0,0.0,0,-26.947528839111328,1.5195018022495788e-05,21,0.0,0.0,0.0,986,-25.53862190246582,6.217011832632124e-05,8,0.0,0.0,1.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,none,0.0,,21,198,"
",5633,29.34989356994629,9.378323738928884e-06,426,0.0,0.0,0.0,5145,29.08883285522461,7.223505235742778e-06,535,0.0,0.0,0.0,2644,31.21766471862793,6.07138717896305e-05,76,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,none,0.0,,22,29881,Copy,30,-28.39617156982422,6.183694495121017e-06,2368,0.0,0.0,0.0,0,-28.572956085205078,5.181690994504606e-06,2561,0.0,0.0,0.0,986,-26.836875915527344,2.9406377507257275e-05,923,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,none,0.0,,23,25,:,30,-60.43986511230469,1.6512800357304513e-05,32,0.0,0.0,0.0,0,-60.708473205566406,1.2623090697161388e-05,39,0.0,0.0,0.0,986,-59.17367935180664,5.857579526491463e-05,12,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,target,1.0,question,0,198,"
",5633,-61.4355583190918,0.001097640604712069,86,0.0,0.0,0.0,5145,-61.99351119995117,0.0006282670656219125,157,0.0,0.0,0.0,2644,-61.25920104980469,0.0013093360466882586,77,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,target,1.0,question,1,198,"
",30,-50.84371566772461,0.000640059937722981,171,0.0,0.0,0.0,0,-52.1983528137207,0.00016516164760105312,463,0.0,0.0,0.0,986,-49.76786422729492,0.0018769685411825776,70,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,target,1.0,question,2,198,"
",30,-47.2066535949707,0.0013727061450481415,92,0.0,0.0,0.0,0,-49.02287292480469,0.00022325621102936566,353,0.0,0.0,0.0,986,-46.71052932739258,0.002254455117508769,53,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,target,1.0,question,3,198,"
",30,-46.011512756347656,0.002746180398389697,44,0.0,0.0,0.0,0,-48.292518615722656,0.0002806084812618792,287,0.0,0.0,0.0,986,-46.0159912109375,0.0027339092921465635,45,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,target,1.0,question,4,198,"
",30,-49.57985305786133,0.0037051746621727943,38,0.0,0.0,0.0,0,-52.20899200439453,0.0002672933624126017,320,0.0,0.0,0.0,986,-49.792381286621094,0.002995772985741496,46,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,target,1.0,question,5,198,"
",30,-49.07695770263672,0.005348546896129847,25,0.0,0.0,0.0,0,-52.008514404296875,0.00028515231679193676,297,0.0,0.0,0.0,986,-49.61831283569336,0.00311263557523489,43,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,target,1.0,question,6,198,"
",30,-47.71129608154297,0.007112961728125811,17,0.0,0.0,0.0,0,-50.895904541015625,0.0002944371663033962,282,0.0,0.0,0.0,986,-48.53196716308594,0.0031306720338761806,39,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,target,1.0,question,7,198,"
",30,-45.76593780517578,0.00881036277860403,13,0.0,0.0,0.0,0,-49.17603302001953,0.00029107724549248815,263,0.0,0.0,0.0,986,-46.83238983154297,0.003032770473510027,38,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,target,1.0,question,8,198,"
",30,-43.648109436035156,0.010286071337759495,12,0.0,0.0,0.0,0,-47.258968353271484,0.0002780183276627213,248,0.0,0.0,0.0,986,-44.928810119628906,0.002857908373698592,35,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,target,1.0,question,9,198,"
",30,-41.41057205200195,0.011792940087616444,10,0.0,0.0,1.0,0,-45.220924377441406,0.00026110015460290015,226,0.0,0.0,0.0,986,-42.906227111816406,0.002642818493768573,31,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,target,1.0,question,10,198,"
",30,-39.01835632324219,0.01324385404586792,3,0.0,1.0,1.0,0,-43.022457122802734,0.00024157694133464247,209,0.0,0.0,0.0,986,-40.71961212158203,0.0024163974449038506,29,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,target,1.0,question,11,198,"
",30,-36.612892150878906,0.01445094496011734,3,0.0,1.0,1.0,0,-40.79665756225586,0.00022024699137546122,193,0.0,0.0,0.0,986,-38.49940872192383,0.0021907484624534845,27,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,target,1.0,question,12,198,"
",30,-34.41778564453125,0.015576052479445934,2,0.0,1.0,1.0,0,-38.762718200683594,0.00020205852342769504,178,0.0,0.0,0.0,986,-36.465576171875,0.002009616931900382,25,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,target,1.0,question,13,198,"
",30,-32.021705627441406,0.01691119559109211,2,0.0,1.0,1.0,0,-36.53380584716797,0.00018560688477009535,165,0.0,0.0,0.0,986,-34.24281692504883,0.0018346700817346573,20,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,target,1.0,question,14,198,"
",30,-29.635583877563477,0.018059099093079567,2,0.0,1.0,1.0,0,-34.298038482666016,0.00017053667397703975,158,0.0,0.0,0.0,986,-32.00767517089844,0.0016846508951857686,19,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,target,1.0,question,15,198,"
",30,-27.381772994995117,0.018943408504128456,2,0.0,1.0,1.0,0,-32.17592239379883,0.00015681424702052027,149,0.0,0.0,0.0,986,-29.878936767578125,0.0015593862626701593,17,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,target,1.0,question,16,198,"
",30,-25.253286361694336,0.020120736211538315,2,0.0,1.0,1.0,0,-30.17035484313965,0.00014729505346622318,138,0.0,0.0,0.0,986,-27.87814712524414,0.0014577441615983844,16,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,target,1.0,question,17,198,"
",30,-22.950666427612305,0.021196022629737854,2,0.0,1.0,1.0,0,-27.987497329711914,0.0001376532600261271,127,0.0,0.0,0.0,986,-25.69541358947754,0.0013621527468785644,16,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,target,1.0,question,18,198,"
",30,-20.749631881713867,0.022101586684584618,2,0.0,1.0,1.0,0,-25.889793395996094,0.00012944333138875663,120,0.0,0.0,0.0,986,-23.602359771728516,0.001274968613870442,16,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,target,1.0,question,19,198,"
",30,-18.837501525878906,0.023065565153956413,2,0.0,1.0,1.0,0,-24.069347381591797,0.00012325435818638653,119,0.0,0.0,0.0,986,-21.782543182373047,0.0012132456758990884,16,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,target,1.0,question,20,198,"
",30,-16.824485778808594,0.024031512439250946,2,0.0,1.0,1.0,0,-22.144628524780273,0.00011756348249036819,114,0.0,0.0,0.0,986,-19.86287498474121,0.0011513978242874146,15,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,target,1.0,question,21,198,"
",30,-14.996155738830566,0.02476680465042591,2,0.0,1.0,1.0,0,-20.388669967651367,0.00011270178947597742,107,0.0,0.0,0.0,986,-18.107439041137695,0.0011032065376639366,14,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,target,1.0,question,22,198,"
",30,-13.07730484008789,0.025668947026133537,2,0.0,1.0,1.0,0,-18.543474197387695,0.00010851276601897553,103,0.0,0.0,0.0,986,-16.270353317260742,0.0010536216432228684,12,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,target,1.0,question,23,198,"
",30,-11.417356491088867,0.026394126936793327,2,0.0,1.0,1.0,0,-16.94228744506836,0.0001052107909345068,101,0.0,0.0,0.0,986,-14.677626609802246,0.0010129546280950308,11,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,wrong_marker,1.0,exclamation,0,198,"
",5633,-61.57065200805664,0.00038784407661296427,253,0.0,0.0,0.0,5145,-60.318790435791016,0.0013562311651185155,65,0.0,0.0,0.0,2644,-60.34645080566406,0.00131923146545887,66,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,wrong_marker,1.0,exclamation,1,464,The,30,-57.388187408447266,0.00010830056271515787,718,0.0,0.0,0.0,0,-56.51881408691406,0.0002583418390713632,353,0.0,0.0,0.0,986,-54.83054733276367,0.0013976539485156536,100,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,wrong_marker,1.0,exclamation,2,4701, teacher,5633,-59.28859329223633,1.2500582670327276e-05,3917,0.0,0.0,0.0,5145,-58.79215621948242,2.0536675947369076e-05,2633,0.0,0.0,0.0,986,-57.319236755371094,8.957996760727838e-05,729,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,wrong_marker,1.0,exclamation,3,5969, fixed,30,-74.62842559814453,0.00029119200189597905,325,0.0,0.0,0.0,0,-73.24917602539062,0.0011565913446247578,122,0.0,0.0,0.0,986,-74.61530303955078,0.000295038364129141,318,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,wrong_marker,1.0,exclamation,4,262, the,30,-46.686458587646484,6.69544460834004e-05,137,0.0,0.0,0.0,0,-44.00247573852539,0.0009804340079426765,24,0.0,0.0,0.0,986,-45.25532913208008,0.0002800986694637686,57,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,wrong_marker,1.0,exclamation,5,1917, problem,5633,-57.082725524902344,9.557341400068253e-06,2619,0.0,0.0,0.0,5145,-55.50525665283203,4.6283177653094754e-05,806,0.0,0.0,0.0,986,-54.96038818359375,7.980984810274094e-05,485,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,wrong_marker,1.0,exclamation,6,319, on,30,-61.24268341064453,0.000672670139465481,64,0.0,0.0,0.0,0,-57.8011474609375,0.021010782569646835,5,0.0,1.0,1.0,986,-60.47079849243164,0.0014555513625964522,43,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,wrong_marker,1.0,exclamation,7,3321, Monday,30,-50.128013610839844,3.034325800399529e-06,330,0.0,0.0,0.0,0,-47.26169967651367,5.331955981091596e-05,59,0.0,0.0,0.0,986,-46.61658477783203,0.00010163806291529909,38,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,wrong_marker,1.0,exclamation,8,13,.,30,-31.045278549194336,0.0004019905754830688,42,0.0,0.0,0.0,0,-25.707284927368164,0.08365213871002197,2,0.0,1.0,1.0,986,-28.82756996154785,0.003692789003252983,7,0.0,0.0,1.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,wrong_marker,1.0,exclamation,9,198,"
",5633,-59.53132247924805,3.7520429032156244e-05,926,0.0,0.0,0.0,0,-56.01673889160156,0.0012607588432729244,52,0.0,0.0,0.0,2644,-56.94655990600586,0.0004975261399522424,121,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,wrong_marker,1.0,exclamation,10,29881,Copy,30,-57.873939514160156,2.7237019821768627e-05,1834,0.0,0.0,0.0,0,-55.486839294433594,0.0002963903534691781,364,0.0,0.0,0.0,986,-54.81418991088867,0.0005807536654174328,218,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,wrong_marker,1.0,exclamation,11,0,!,30,-15.285983085632324,0.0010515915928408504,17,0.0,0.0,0.0,0,-9.020755767822266,0.5530962944030762,1,1.0,1.0,1.0,986,-14.459440231323242,0.002403311664238572,10,0.0,0.0,1.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,wrong_marker,1.0,exclamation,12,198,"
",30,-58.86176300048828,0.0008242669282481074,117,0.0,0.0,0.0,0,-53.92727279663086,0.11457496881484985,2,0.0,1.0,1.0,986,-57.800697326660156,0.0023816770408302546,37,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,wrong_marker,1.0,exclamation,13,464,The,30,-54.43146514892578,7.538567297160625e-05,1055,0.0,0.0,0.0,0,-50.59380340576172,0.0034991626162081957,48,0.0,0.0,0.0,986,-51.546512603759766,0.001349608413875103,125,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,wrong_marker,1.0,exclamation,14,4701, teacher,30,-49.93159103393555,1.9186556528438814e-05,2913,0.0,0.0,0.0,0,-45.67601776123047,0.0013525987742468715,42,0.0,0.0,0.0,986,-46.55839157104492,0.0005597046110779047,117,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,wrong_marker,1.0,exclamation,15,5969, fixed,30,-53.933372497558594,0.00027278339257463813,190,0.0,0.0,0.0,0,-49.010189056396484,0.037491198629140854,2,0.0,1.0,1.0,986,-53.22538375854492,0.0005537242395803332,118,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,wrong_marker,1.0,exclamation,16,262, the,30,-23.436840057373047,5.220610910328105e-05,118,0.0,0.0,0.0,0,-16.729820251464844,0.04271131753921509,3,0.0,1.0,1.0,986,-20.81294822692871,0.0007198848761618137,28,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,wrong_marker,1.0,exclamation,17,1917, problem,30,-40.31147384643555,8.688994057592936e-06,1802,0.0,0.0,0.0,0,-35.97455596923828,0.000664460239931941,41,0.0,0.0,0.0,986,-36.87784957885742,0.0002692610723897815,94,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,wrong_marker,1.0,exclamation,18,319, on,30,-35.20479965209961,0.0002392450551269576,55,0.0,0.0,0.0,0,-28.226669311523438,0.25668853521347046,2,0.0,1.0,1.0,986,-33.30410385131836,0.0016006805235520005,14,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,wrong_marker,1.0,exclamation,19,3321, Monday,30,-28.107894897460938,2.4741182187426602e-06,201,0.0,0.0,0.0,0,-22.43092918395996,0.0007225956651382148,9,0.0,0.0,1.0,986,-24.271862030029297,0.00011465377610875294,15,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,wrong_marker,1.0,exclamation,20,0,!,30,-17.227893829345703,7.359736628131941e-05,21,0.0,0.0,0.0,0,-7.7361345291137695,0.9751714468002319,1,1.0,1.0,1.0,986,-15.679977416992188,0.00034603007952682674,8,0.0,0.0,1.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,wrong_marker,1.0,exclamation,21,198,"
",30,-36.83557891845703,0.0001822509366320446,182,0.0,0.0,0.0,0,-29.405006408691406,0.3074159324169159,2,0.0,1.0,1.0,986,-34.785274505615234,0.0014161382569000125,33,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,wrong_marker,1.0,exclamation,22,464,The,30,-48.12546157836914,4.641933264792897e-05,1414,0.0,0.0,0.0,0,-42.61088180541992,0.011525253765285015,14,0.0,0.0,0.0,986,-44.73842239379883,0.0013730025384575129,126,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,wrong_marker,1.0,exclamation,23,4701, teacher,30,-27.455568313598633,6.24679887550883e-05,801,0.0,0.0,0.0,0,-21.151262283325195,0.03416511043906212,3,0.0,1.0,1.0,986,-23.992368698120117,0.0019939120393246412,21,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,2,random_norm,1.0,random_norm,0,198,"
",5633,-49.98770523071289,0.00013783878239337355,636,0.0,0.0,0.0,5145,-50.27565383911133,0.00010335154365748167,844,0.0,0.0,0.0,2644,-48.19052505493164,0.000831527984701097,115,0.0,0.0,0.0
