scale,language,template_id,level,text,marker
attention,en,7,0,she mentions the proposal during the review.,mentions
attention,en,7,1,she discusses the proposal during the review.,discusses
attention,en,7,2,she analyzes the proposal during the review.,analyzes
attention,en,8,-2,the neighbor ignores the design after the meeting.,ignores
attention,en,8,-1,the neighbor notices the design after the meeting.,notices
attention,en,8,0,the neighbor mentions the design after the meeting.,mentions
attention,en,8,1,the neighbor discusses the design after the meeting.,discusses
attention,en,8,2,the neighbor analyzes the design after the meeting.,analyzes
attention,en,9,-2,the teacher ignores the song today.,ignores
attention,en,9,-1,the teacher notices the song today.,notices
attention,en,9,0,the teacher mentions the song today.,mentions
attention,en,9,1,the teacher discusses the song today.,discusses
attention,en,9,2,the teacher analyzes the song today.,analyzes
attention,en,10,-2,the researcher ignores this film at the end.,ignores
attention,en,10,-1,the researcher notices this film at the end.,notices
attention,en,10,0,the researcher mentions this film at the end.,mentions
attention,en,10,1,the researcher discusses this film at the end.,discusses
attention,en,10,2,the researcher analyzes this film at the end.,analyzes
attention,en,11,-2,she ignores you during the review.,ignores
attention,en,11,-1,she notices you during the review.,notices
attention,en,11,0,she mentions you during the review.,mentions
attention,en,11,1,she discusses you during the review.,discusses
attention,en,11,2,she analyzes you during the review.,analyzes
attention,en,12,-2,the neighbor ignores the proposal at the end.,ignores
attention,en,12,-1,the neighbor notices the proposal at the end.,notices
attention,en,12,0,the neighbor mentions the proposal at the end.,mentions
attention,en,12,1,the neighbor discusses the proposal at the end.,discusses
attention,en,12,2,the neighbor analyzes the proposal at the end.,analyzes
attention,en,13,-2,the teacher ignores the song in private.,ignores
attention,en,13,-1,the teacher notices the song in private.,notices
attention,en,13,0,the teacher mentions the song in private.,mentions
attention,en,13,1,the teacher discusses the song in private.,discusses
attention,en,13,2,the teacher analyzes the song in private.,analyzes
attention,en,14,-2,the critic ignores this city after the meeting.,ignores
attention,en,14,-1,the critic notices this city after the meeting.,notices
attention,en,14,0,the critic mentions this city after the meeting.,mentions
attention,en,14,1,the critic discusses this city after the meeting.,discusses
attention,en,14,2,the critic analyzes this city after the meeting.,analyzes
attention,en,15,-2,the critic ignores this city during the review.,ignores
attention,en,15,-1,the critic notices this city during the review.,notices
attention,en,15,0,the critic mentions this city during the review.,mentions
attention,en,15,1,the critic discusses this city during the review.,discusses
attention,en,15,2,the critic analyzes this city during the review.,analyzes
attention,en,16,-2,she ignores the song today.,ignores
attention,en,16,-1,she notices the song today.,notices
attention,en,16,0,she mentions the song today.,mentions
attention,en,16,1,she discusses the song today.,discusses
attention,en,16,2,she analyzes the song today.,analyzes
attention,en,17,-2,the neighbor ignores this city after the meeting.,ignores
attention,en,17,-1,the neighbor notices this city after the meeting.,notices
attention,en,17,0,the neighbor mentions this city after the meeting.,mentions
attention,en,17,1,the neighbor discusses this city after the meeting.,discusses
attention,en,17,2,the neighbor analyzes this city after the meeting.,analyzes
attention,en,18,-2,the neighbor ignores the proposal in private.,ignores
attention,en,18,-1,the neighbor notices the proposal in private.,notices
attention,en,18,0,the neighbor mentions the proposal in private.,mentions
attention,en,18,1,the neighbor discusses the proposal in private.,discusses
attention,en,18,2,the neighbor analyzes the proposal in private.,analyzes
attention,en,19,-2,the artist ignores this idea today.,ignores
attention,en,19,-1,the artist notices this idea today.,notices
attention,en,19,0,the artist mentions this idea today.,mentions
attention,en,19,1,the artist discusses this idea today.,discusses
attention,en,19,2,the artist analyzes this idea today.,analyzes
attention,en,20,-2,the user ignores this film in private.,ignores
attention,en,20,-1,the user notices this film in private.,notices
attention,en,20,0,the user mentions this film in private.,mentions
attention,en,20,1,the user discusses this film in private.,discusses
attention,en,20,2,the user analyzes this film in private.,analyzes
attention,en,21,-2,she ignores this idea at the end.,ignores
attention,en,21,-1,she notices this idea at the end.,notices
attention,en,21,0,she mentions this idea at the end.,mentions
attention,en,21,1,she discusses this idea at the end.,discusses
attention,en,21,2,she analyzes this idea at the end.,analyzes
attention,en,22,-2,the user ignores the proposal today.,ignores
attention,en,22,-1,the user notices the proposal today.,notices
attention,en,22,0,the user mentions the proposal today.,mentions
attention,en,22,1,the user discusses the proposal today.,discusses
attention,en,22,2,the user analyzes the proposal today.,analyzes
attention,en,23,-2,the researcher ignores this film during the review.,ignores
attention,en,23,-1,the researcher notices this film during the review.,notices
attention,en,23,0,the researcher mentions this film during the review.,mentions
attention,en,23,1,the researcher discusses this film during the review.,discusses
attention,en,23,2,the researcher analyzes this film during the review.,analyzes
attention,en,24,-2,I ignores you after the meeting.,ignores
attention,en,24,-1,I notices you after the meeting.,notices
attention,en,24,0,I mentions you after the meeting.,mentions
attention,en,24,1,I discusses you after the meeting.,discusses
attention,en,24,2,I analyzes you after the meeting.,analyzes
attention,en,25,-2,the user ignores this system during the review.,ignores
attention,en,25,-1,the user notices this system during the review.,notices
attention,en,25,0,the user mentions this system during the review.,mentions
attention,en,25,1,the user discusses this system during the review.,discusses
attention,en,25,2,the user analyzes this system during the review.,analyzes
attention,en,26,-2,the artist ignores you today.,ignores
attention,en,26,-1,the artist notices you today.,notices
attention,en,26,0,the artist mentions you today.,mentions
attention,en,26,1,the artist discusses you today.,discusses
attention,en,26,2,the artist analyzes you today.,analyzes
attention,en,27,-2,the teacher ignores you after the meeting.,ignores
attention,en,27,-1,the teacher notices you after the meeting.,notices
attention,en,27,0,the teacher mentions you after the meeting.,mentions
attention,en,27,1,the teacher discusses you after the meeting.,discusses
attention,en,27,2,the teacher analyzes you after the meeting.,analyzes
attention,en,28,-2,the critic ignores this film after the meeting.,ignores
attention,en,28,-1,the critic notices this film after the meeting.,notices
attention,en,28,0,the critic mentions this film after the meeting.,mentions
attention,en,28,1,the critic discusses this film after the meeting.,discusses
attention,en,28,2,the critic analyzes this film after the meeting.,analyzes
attention,en,29,-2,the teacher ignores this system during the review.,ignores
attention,en,29,-1,the teacher notices this system during the review.,notices
attention,en,29,0,the teacher mentions this system during the review.,mentions
attention,en,29,1,the teacher discusses this system during the review.,discusses
attention,en,29,2,the teacher analyzes this system during the review.,analyzes
attention,en,30,-2,I ignores the song today.,ignores
attention,en,30,-1,I notices the song today.,notices
attention,en,30,0,I mentions the song today.,mentions
attention,en,30,1,I discusses the song today.,discusses
attention,en,30,2,I analyzes the song today.,analyzes
attention,en,31,-2,she ignores this film in private.,ignores
attention,en,31,-1,she notices this film in private.,notices
attention,en,31,0,she mentions this film in private.,mentions
attention,en,31,1,she discusses this film in private.,discusses
attention,en,31,2,she analyzes this film in private.,analyzes
attention,en,32,-2,I ignores the design at the end.,ignores
attention,en,32,-1,I notices the design at the end.,notices
attention,en,32,0,I mentions the design at the end.,mentions
attention,en,32,1,I discusses the design at the end.,discusses
attention,en,32,2,I analyzes the design at the end.,analyzes
attention,en,33,-2,the researcher ignores this system at the end.,ignores
attention,en,33,-1,the researcher notices this system at the end.,notices
attention,en,33,0,the researcher mentions this system at the end.,mentions
attention,en,33,1,the researcher discusses this system at the end.,discusses
attention,en,33,2,the researcher analyzes this system at the end.,analyzes
attention,en,34,-2,the user ignores this film today.,ignores
