model,layer,source_set,prompt_style,source,target,target_class,control,gain,vector_class,prompt,generated,content_preservation,target_and_preserved,question_marker,negation_marker,modality_marker,tense_shift_marker,passive_marker,target_marker_hit,any_other_marker_hit,question_mark_hit,generated_chars
distilgpt2,0,out_of_template_freeform,repeat_sentence,A researcher cleaned the dataset.,,question,wrong_class,1.0,negation,"Repeat this sentence:
A researcher cleaned the dataset.
Repeated:","The data was collected from the dataset.
The data was collected from the dataset.
The data was collected from the dataset.",0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,122.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,A researcher cleaned the dataset.,,question,negative_target,1.0,question,"Repeat this sentence:
A researcher cleaned the dataset.
Repeated:","The data was then repeated.
The data was repeated.
The data was repeated.
The data was repeated.
The data",0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,105.0
distilgpt2,0,out_of_template_freeform,copy_sentence,A researcher cleaned the dataset.,,question,none,0.0,,"Copy this sentence:
A researcher cleaned the dataset.
Copy:","The dataset was created using the following command:
$ git clone https://github.com/daniel-daniel-daniel",0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,104.0
distilgpt2,0,out_of_template_freeform,copy_sentence,A researcher cleaned the dataset.,,question,target,1.0,question,"Copy this sentence:
A researcher cleaned the dataset.
Copy:",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,0,out_of_template_freeform,copy_sentence,A researcher cleaned the dataset.,,question,random_norm,1.0,random_norm,"Copy this sentence:
A researcher cleaned the dataset.
Copy:","Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
distilgpt2,0,out_of_template_freeform,copy_sentence,A researcher cleaned the dataset.,,question,wrong_class,1.0,negation,"Copy this sentence:
A researcher cleaned the dataset.
Copy:","The dataset was created using the following command:
$ git clone https://github.com/daniel-daniel-daniel",0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,104.0
distilgpt2,0,out_of_template_freeform,copy_sentence,A researcher cleaned the dataset.,,question,negative_target,1.0,question,"Copy this sentence:
A researcher cleaned the dataset.
Copy:","Copy
Copy
Copy
Copy
Copy
Copy
Copy
Copy
Copy
Copy
Copy
Copy
Copy",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0
distilgpt2,0,out_of_template_freeform,same_sentence,A researcher cleaned the dataset.,,question,none,0.0,,"Same sentence:
A researcher cleaned the dataset.
Same:","A researcher cleaned the dataset.
Same:
A researcher cleaned the dataset.
Same:
A researcher cleaned the dataset.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0
distilgpt2,0,out_of_template_freeform,same_sentence,A researcher cleaned the dataset.,,question,target,1.0,question,"Same sentence:
A researcher cleaned the dataset.
Same:",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,0,out_of_template_freeform,same_sentence,A researcher cleaned the dataset.,,question,random_norm,1.0,random_norm,"Same sentence:
A researcher cleaned the dataset.
Same:","The same:
The same:
The same:
The same:
The same:
The same:
The same:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0
distilgpt2,0,out_of_template_freeform,same_sentence,A researcher cleaned the dataset.,,question,wrong_class,1.0,negation,"Same sentence:
A researcher cleaned the dataset.
Same:","A researcher cleaned the dataset.
Same:
A researcher cleaned the dataset.
Same:
A researcher cleaned the dataset.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0
distilgpt2,0,out_of_template_freeform,same_sentence,A researcher cleaned the dataset.,,question,negative_target,1.0,question,"Same sentence:
A researcher cleaned the dataset.
Same:","The data was removed.
The data was removed.
The data was removed.
The data was removed.
The data was",0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,100.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,The painter mixed the colors.,,question,none,0.0,,"Repeat this sentence:
The painter mixed the colors.
Repeated:","The painter mixed the colors.
Repeated:
The painter mixed the colors.
Repeated:
The painter mixed the colors",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,The painter mixed the colors.,,question,target,1.0,question,"Repeat this sentence:
The painter mixed the colors.
Repeated:",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,The painter mixed the colors.,,question,random_norm,1.0,random_norm,"Repeat this sentence:
The painter mixed the colors.
Repeated:","The painter mixed the colors.
The painter mixed the colors.
The painter mixed the colors.
The painter mixed the colors.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,The painter mixed the colors.,,question,wrong_class,1.0,negation,"Repeat this sentence:
The painter mixed the colors.
Repeated:","The painter mixed the colors.
Repeated:
The painter mixed the colors.
Repeated:
The painter mixed the colors",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,The painter mixed the colors.,,question,negative_target,1.0,question,"Repeat this sentence:
The painter mixed the colors.
Repeated:","The painter mixed the colors.
The painter mixed the colors.
The painter mixed the colors.
The painter mixed the colors.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0
distilgpt2,0,out_of_template_freeform,copy_sentence,The painter mixed the colors.,,question,none,0.0,,"Copy this sentence:
The painter mixed the colors.
Copy:","The painter mixed the colors.
Copy:
The painter mixed the colors.
Copy:
The painter mixed the colors.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
distilgpt2,0,out_of_template_freeform,copy_sentence,The painter mixed the colors.,,question,target,1.0,question,"Copy this sentence:
The painter mixed the colors.
Copy:",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,0,out_of_template_freeform,copy_sentence,The painter mixed the colors.,,question,random_norm,1.0,random_norm,"Copy this sentence:
The painter mixed the colors.
Copy:","Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
distilgpt2,0,out_of_template_freeform,copy_sentence,The painter mixed the colors.,,question,wrong_class,1.0,tense_shift,"Copy this sentence:
The painter mixed the colors.
Copy:","The painter mixed the colors.
Copy:
The painter mixed the colors.
Copy:
The painter mixed the colors.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
distilgpt2,0,out_of_template_freeform,copy_sentence,The painter mixed the colors.,,question,negative_target,1.0,question,"Copy this sentence:
The painter mixed the colors.
Copy:","Copy
Copy
Copy
Copy
Copy
Copy
Copy
Copy
Copy
Copy
Copy
Copy
Copy
Copy",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0
distilgpt2,0,out_of_template_freeform,same_sentence,The painter mixed the colors.,,question,none,0.0,,"Same sentence:
The painter mixed the colors.
Same:","The painter mixed the colors.
Same:
The painter mixed the colors.
Same:
The painter mixed the colors.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
distilgpt2,0,out_of_template_freeform,same_sentence,The painter mixed the colors.,,question,target,1.0,question,"Same sentence:
The painter mixed the colors.
Same:","The same:
The same?
The same?
The same?
The same?
The same?
The same?",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0
distilgpt2,0,out_of_template_freeform,same_sentence,The painter mixed the colors.,,question,random_norm,1.0,random_norm,"Same sentence:
The painter mixed the colors.
Same:","The painter mixed the colors.
The painter mixed the colors.
The painter mixed the colors.
The painter mixed the colors.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0
distilgpt2,0,out_of_template_freeform,same_sentence,The painter mixed the colors.,,question,wrong_class,1.0,modality,"Same sentence:
The painter mixed the colors.
Same:","The painter mixed the colors.
Same:
The painter mixed the colors.
Same:
The painter mixed the colors.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
distilgpt2,0,out_of_template_freeform,same_sentence,The painter mixed the colors.,,question,negative_target,1.0,question,"Same sentence:
The painter mixed the colors.
Same:","The painter mixed the colors.
The painter mixed the colors.
The painter mixed the colors.
The painter mixed the colors.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,The pilot landed the plane.,,question,none,0.0,,"Repeat this sentence:
The pilot landed the plane.
Repeated:","The pilot landed the plane.
Repeated:
The pilot landed the plane.
Repeated:
The pilot landed the plane",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,The pilot landed the plane.,,question,target,1.0,question,"Repeat this sentence:
The pilot landed the plane.
Repeated:","The pilot landed the plane.
The pilot landed the plane?
The pilot landed the plane?
The pilot landed the plane?",1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,111.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,The pilot landed the plane.,,question,random_norm,1.0,random_norm,"Repeat this sentence:
The pilot landed the plane.
Repeated:","The pilot was not injured.
The pilot was not injured.
The pilot was not injured.
The pilot was not injured.",0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,107.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,The pilot landed the plane.,,question,wrong_class,1.0,modality,"Repeat this sentence:
The pilot landed the plane.
Repeated:","The pilot landed the plane.
Repeated:
The pilot landed the plane.
Repeated:
The pilot landed the plane",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,The pilot landed the plane.,,question,negative_target,1.0,question,"Repeat this sentence:
The pilot landed the plane.
Repeated:","The pilot was able to land the plane.
The pilot was able to land the plane.
The pilot was able to land the",1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,106.0
distilgpt2,0,out_of_template_freeform,copy_sentence,The pilot landed the plane.,,question,none,0.0,,"Copy this sentence:
The pilot landed the plane.
Copy:","The pilot landed the plane.
Copy:
The pilot landed the plane.
Copy:
The pilot landed the plane.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
distilgpt2,0,out_of_template_freeform,copy_sentence,The pilot landed the plane.,,question,target,1.0,question,"Copy this sentence:
The pilot landed the plane.
Copy:","Copy:
Copy:
Copy:
Copy:
Copy:
Copy?
Copy?
Copy?
Copy?",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,53.0
distilgpt2,0,out_of_template_freeform,copy_sentence,The pilot landed the plane.,,question,random_norm,1.0,random_norm,"Copy this sentence:
The pilot landed the plane.
Copy:","Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
distilgpt2,0,out_of_template_freeform,copy_sentence,The pilot landed the plane.,,question,wrong_class,1.0,modality,"Copy this sentence:
The pilot landed the plane.
Copy:","The pilot landed the plane.
Copy:
The pilot landed the plane.
Copy:
The pilot landed the plane.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
distilgpt2,0,out_of_template_freeform,copy_sentence,The pilot landed the plane.,,question,negative_target,1.0,question,"Copy this sentence:
The pilot landed the plane.
Copy:","The pilot was able to see the pilot's computer.
The pilot was able to see the pilot's computer.
The pilot was",0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,109.0
distilgpt2,0,out_of_template_freeform,same_sentence,The pilot landed the plane.,,question,none,0.0,,"Same sentence:
The pilot landed the plane.
Same:","The pilot landed the plane.
Same:
The pilot landed the plane.
Same:
The pilot landed the plane.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
distilgpt2,0,out_of_template_freeform,same_sentence,The pilot landed the plane.,,question,target,1.0,question,"Same sentence:
The pilot landed the plane.
Same:","The same:
The same?
The same?
The same?
The same?
The same?
The same?",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0
distilgpt2,0,out_of_template_freeform,same_sentence,The pilot landed the plane.,,question,random_norm,1.0,random_norm,"Same sentence:
The pilot landed the plane.
Same:","The pilot landed the plane.
Same:
The pilot landed the plane.
Same:
The pilot landed the plane.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
distilgpt2,0,out_of_template_freeform,same_sentence,The pilot landed the plane.,,question,wrong_class,1.0,tense_shift,"Same sentence:
The pilot landed the plane.
Same:","The pilot landed the plane.
Same:
The pilot landed the plane.
Same:
The pilot landed the plane.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
distilgpt2,0,out_of_template_freeform,same_sentence,The pilot landed the plane.,,question,negative_target,1.0,question,"Same sentence:
The pilot landed the plane.
Same:","The pilot landed the plane.
The pilot landed the plane.
The pilot landed the plane.
The pilot landed the plane.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,A chef sliced the tomato.,,question,none,0.0,,"Repeat this sentence:
A chef sliced the tomato.
Repeated:","A chef sliced the tomato.
Repeated:
A chef sliced the tomato.
Repeated:
A chef sliced the tomato",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,A chef sliced the tomato.,,question,target,1.0,question,"Repeat this sentence:
A chef sliced the tomato.
Repeated:",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,A chef sliced the tomato.,,question,random_norm,1.0,random_norm,"Repeat this sentence:
A chef sliced the tomato.
Repeated:","A chef sliced the tomato.
Repeated:
A chef sliced the tomato.
Repeated:
A chef sliced the tomato",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,A chef sliced the tomato.,,question,wrong_class,1.0,negation,"Repeat this sentence:
A chef sliced the tomato.
Repeated:","A chef sliced the tomato.
Repeated:
A chef sliced the tomato.
Repeated:
A chef sliced the tomato",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
distilgpt2,0,out_of_template_freeform,repeat_sentence,A chef sliced the tomato.,,question,negative_target,1.0,question,"Repeat this sentence:
A chef sliced the tomato.
Repeated:","The chef sliced the tomato.
The chef sliced the tomato.
The chef sliced the tomato.
The chef sliced the tomato.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0
distilgpt2,0,out_of_template_freeform,copy_sentence,A chef sliced the tomato.,,question,none,0.0,,"Copy this sentence:
A chef sliced the tomato.
Copy:","Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
distilgpt2,0,out_of_template_freeform,copy_sentence,A chef sliced the tomato.,,question,target,1.0,question,"Copy this sentence:
A chef sliced the tomato.
Copy:",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,0,out_of_template_freeform,copy_sentence,A chef sliced the tomato.,,question,random_norm,1.0,random_norm,"Copy this sentence:
A chef sliced the tomato.
Copy:","Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
distilgpt2,0,out_of_template_freeform,copy_sentence,A chef sliced the tomato.,,question,wrong_class,1.0,modality,"Copy this sentence:
A chef sliced the tomato.
Copy:","Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
distilgpt2,0,out_of_template_freeform,copy_sentence,A chef sliced the tomato.,,question,negative_target,1.0,question,"Copy this sentence:
A chef sliced the tomato.
Copy:","Copy
Copy
Copy
Copy
Copy
Copy
Copy
Copy
Copy
Copy
Copy
Copy
Copy
Copy",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0
distilgpt2,0,out_of_template_freeform,same_sentence,A chef sliced the tomato.,,question,none,0.0,,"Same sentence:
A chef sliced the tomato.
Same:","A chef sliced the tomato.
Same:
A chef sliced the tomato.
Same:
A chef sliced the tomato.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
distilgpt2,0,out_of_template_freeform,same_sentence,A chef sliced the tomato.,,question,target,1.0,question,"Same sentence:
A chef sliced the tomato.
Same:","Same:
Same:
Same:
Same?
Same?
Same?
Same?
Same?
Same?",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,53.0
distilgpt2,0,out_of_template_freeform,same_sentence,A chef sliced the tomato.,,question,random_norm,1.0,random_norm,"Same sentence:
A chef sliced the tomato.
Same:","A chef sliced the tomato.
Same:
A chef sliced the tomato.
Same:
A chef sliced the tomato.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
distilgpt2,0,out_of_template_freeform,same_sentence,A chef sliced the tomato.,,question,wrong_class,1.0,modality,"Same sentence:
A chef sliced the tomato.
Same:","A chef sliced the tomato.
Same:
A chef sliced the tomato.
Same:
A chef sliced the tomato.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
distilgpt2,0,out_of_template_freeform,same_sentence,A chef sliced the tomato.,,question,negative_target,1.0,question,"Same sentence:
A chef sliced the tomato.
Same:","The tomato was sliced in half.
The tomato was sliced in half.
The tomato was sliced in half.
The tomato was",0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,107.0
