model,base_id,class,variant_id,source,target,delta_norm
distilgpt2,70,formalization,2,The teacher defended a short story.,One can state that the teacher defended a short story.,14.602628707885742
distilgpt2,70,formalization,3,The teacher defended a short story.,It can be formally said that the teacher defended a short story.,13.865324020385742
distilgpt2,70,formalization,4,The teacher defended a short story.,The fact is that the teacher defended a short story.,9.248299598693848
distilgpt2,71,negation,0,The farmer described the project.,The farmer did not describe the project.,23.24348258972168
distilgpt2,71,negation,1,The farmer described the project.,The farmer never described the project.,25.446186065673828
distilgpt2,71,negation,2,The farmer described the project.,The farmer failed to describe the project.,18.673797607421875
distilgpt2,71,negation,3,The farmer described the project.,The farmer was unable to describe the project.,22.828508377075195
distilgpt2,71,negation,4,The farmer described the project.,The farmer could not describe the project.,27.213407516479492
distilgpt2,71,question,0,The farmer described the project.,Did the farmer describe the project?,19.126842498779297
distilgpt2,71,question,1,The farmer described the project.,Was it true that the farmer described the project?,19.710037231445312
distilgpt2,71,question,2,The farmer described the project.,Could the farmer have described the project?,23.007474899291992
distilgpt2,71,question,3,The farmer described the project.,Is there evidence that the farmer described the project?,20.327749252319336
distilgpt2,71,question,4,The farmer described the project.,Can we confirm that the farmer described the project?,25.012470245361328
distilgpt2,71,past_to_future,0,The farmer described the project.,The farmer will describe the project.,17.674402236938477
distilgpt2,71,past_to_future,1,The farmer described the project.,The farmer is going to describe the project.,14.76904582977295
distilgpt2,71,past_to_future,2,The farmer described the project.,The farmer is expected to describe the project.,12.802530288696289
distilgpt2,71,past_to_future,3,The farmer described the project.,The farmer is likely to describe the project.,13.709135055541992
distilgpt2,71,past_to_future,4,The farmer described the project.,The farmer plans to describe the project.,12.090986251831055
distilgpt2,71,certainty_to_uncertainty,0,The farmer described the project.,The farmer may have described the project.,13.85637092590332
distilgpt2,71,certainty_to_uncertainty,1,The farmer described the project.,The farmer might have described the project.,16.19932746887207
distilgpt2,71,certainty_to_uncertainty,2,The farmer described the project.,It is possible that the farmer described the project.,23.712486267089844
distilgpt2,71,certainty_to_uncertainty,3,The farmer described the project.,There is a chance that the farmer described the project.,25.588930130004883
distilgpt2,71,certainty_to_uncertainty,4,The farmer described the project.,The farmer probably described the project.,15.678105354309082
distilgpt2,71,active_to_passive,0,The farmer described the project.,The project was described by the farmer.,13.623326301574707
distilgpt2,71,active_to_passive,1,The farmer described the project.,The project had been described by the farmer.,17.57740020751953
distilgpt2,71,active_to_passive,2,The farmer described the project.,The project got described by the farmer.,18.144195556640625
distilgpt2,71,active_to_passive,3,The farmer described the project.,The project was successfully described by the farmer.,26.064950942993164
distilgpt2,71,active_to_passive,4,The farmer described the project.,The project was eventually described by the farmer.,19.672199249267578
distilgpt2,71,formalization,0,The farmer described the project.,It is true that the farmer described the project.,23.98912239074707
distilgpt2,71,formalization,1,The farmer described the project.,The statement that the farmer described the project is true.,22.651046752929688
distilgpt2,71,formalization,2,The farmer described the project.,One can state that the farmer described the project.,24.57716178894043
distilgpt2,71,formalization,3,The farmer described the project.,It can be formally said that the farmer described the project.,23.72381591796875
distilgpt2,71,formalization,4,The farmer described the project.,The fact is that the farmer described the project.,13.78719711303711
distilgpt2,72,negation,0,The analyst helped the rule.,The analyst did not help the rule.,11.301281929016113
distilgpt2,72,negation,1,The analyst helped the rule.,The analyst never helped the rule.,15.035822868347168
distilgpt2,72,negation,2,The analyst helped the rule.,The analyst failed to help the rule.,7.253641128540039
distilgpt2,72,negation,3,The analyst helped the rule.,The analyst was unable to help the rule.,9.805213928222656
distilgpt2,72,negation,4,The analyst helped the rule.,The analyst could not help the rule.,12.851844787597656
distilgpt2,72,question,0,The analyst helped the rule.,Did the analyst help the rule?,10.854382514953613
distilgpt2,72,question,1,The analyst helped the rule.,Was it true that the analyst helped the rule?,15.64632797241211
distilgpt2,72,question,2,The analyst helped the rule.,Could the analyst have helped the rule?,15.93924331665039
distilgpt2,72,question,3,The analyst helped the rule.,Is there evidence that the analyst helped the rule?,15.646060943603516
distilgpt2,72,question,4,The analyst helped the rule.,Can we confirm that the analyst helped the rule?,17.327484130859375
distilgpt2,72,past_to_future,0,The analyst helped the rule.,The analyst will help the rule.,10.091323852539062
distilgpt2,72,past_to_future,1,The analyst helped the rule.,The analyst is going to help the rule.,8.899691581726074
distilgpt2,72,past_to_future,2,The analyst helped the rule.,The analyst is expected to help the rule.,7.5282087326049805
distilgpt2,72,past_to_future,3,The analyst helped the rule.,The analyst is likely to help the rule.,11.075867652893066
distilgpt2,72,past_to_future,4,The analyst helped the rule.,The analyst plans to help the rule.,7.696364879608154
distilgpt2,72,certainty_to_uncertainty,0,The analyst helped the rule.,The analyst may have helped the rule.,12.673928260803223
distilgpt2,72,certainty_to_uncertainty,1,The analyst helped the rule.,The analyst might have helped the rule.,15.82739543914795
distilgpt2,72,certainty_to_uncertainty,2,The analyst helped the rule.,It is possible that the analyst helped the rule.,19.204654693603516
distilgpt2,72,certainty_to_uncertainty,3,The analyst helped the rule.,There is a chance that the analyst helped the rule.,21.451194763183594
distilgpt2,72,certainty_to_uncertainty,4,The analyst helped the rule.,The analyst probably helped the rule.,15.265596389770508
distilgpt2,72,active_to_passive,0,The analyst helped the rule.,The rule was helped by the analyst.,8.806639671325684
distilgpt2,72,active_to_passive,1,The analyst helped the rule.,The rule had been helped by the analyst.,9.845356941223145
distilgpt2,72,active_to_passive,2,The analyst helped the rule.,The rule got helped by the analyst.,12.471840858459473
distilgpt2,72,active_to_passive,3,The analyst helped the rule.,The rule was successfully helped by the analyst.,12.673116683959961
distilgpt2,72,active_to_passive,4,The analyst helped the rule.,The rule was eventually helped by the analyst.,12.915755271911621
distilgpt2,72,formalization,0,The analyst helped the rule.,It is true that the analyst helped the rule.,20.053142547607422
distilgpt2,72,formalization,1,The analyst helped the rule.,The statement that the analyst helped the rule is true.,18.70512580871582
distilgpt2,72,formalization,2,The analyst helped the rule.,One can state that the analyst helped the rule.,19.247440338134766
distilgpt2,72,formalization,3,The analyst helped the rule.,It can be formally said that the analyst helped the rule.,20.592941284179688
distilgpt2,72,formalization,4,The analyst helped the rule.,The fact is that the analyst helped the rule.,10.949515342712402
distilgpt2,73,negation,0,The chef measured the patient.,The chef did not measure the patient.,8.894972801208496
distilgpt2,73,negation,1,The chef measured the patient.,The chef never measured the patient.,14.663424491882324
