model,base_id,syntax_family,class,source,target,delta_norm
roberta-base,58,temporal_clause,passive,"After the nurse discovered a short story, the situation changed.","After a short story was discovered by the nurse, the situation changed.",0.9964336156845093
roberta-base,58,temporal_clause,formalization,"After the nurse discovered a short story, the situation changed.","It is true that after the nurse discovered a short story, the situation changed.",1.1018869876861572
roberta-base,58,reported_statement,negation,The report said that the nurse discovered a short story.,The report said that the nurse did not discover a short story.,0.9151202440261841
roberta-base,58,reported_statement,question,The report said that the nurse discovered a short story.,Did the report say that the nurse discovered a short story?,1.1933894157409668
roberta-base,58,reported_statement,future,The report said that the nurse discovered a short story.,The report said that the nurse will discover a short story.,0.9856230616569519
roberta-base,58,reported_statement,uncertainty,The report said that the nurse discovered a short story.,The report said that the nurse may have discovered a short story.,0.9321893453598022
roberta-base,58,reported_statement,passive,The report said that the nurse discovered a short story.,The report said that a short story was discovered by the nurse.,0.8220072388648987
roberta-base,58,reported_statement,formalization,The report said that the nurse discovered a short story.,It is true that the report said that the nurse discovered a short story.,1.2643076181411743
roberta-base,58,conditional,negation,"If the nurse discovered a short story, the result mattered.","If the nurse did not discover a short story, the result mattered.",0.9764745235443115
roberta-base,58,conditional,question,"If the nurse discovered a short story, the result mattered.",Did the result matter if the nurse discovered a short story?,1.2133527994155884
roberta-base,58,conditional,future,"If the nurse discovered a short story, the result mattered.","If the nurse will discover a short story, the result will matter.",1.24748694896698
roberta-base,58,conditional,uncertainty,"If the nurse discovered a short story, the result mattered.","If the nurse may have discovered a short story, the result mattered.",0.9966171979904175
roberta-base,58,conditional,passive,"If the nurse discovered a short story, the result mattered.","If a short story was discovered by the nurse, the result mattered.",0.8655138611793518
roberta-base,58,conditional,formalization,"If the nurse discovered a short story, the result mattered.","It is true that if the nurse discovered a short story, the result mattered.",1.2148528099060059
roberta-base,59,simple_svo,negation,The lawyer observed the family.,The lawyer did not observe the family.,1.4634157419204712
roberta-base,59,simple_svo,question,The lawyer observed the family.,Did the lawyer observe the family?,1.726790428161621
roberta-base,59,simple_svo,future,The lawyer observed the family.,The lawyer will observe the family.,1.122846245765686
roberta-base,59,simple_svo,uncertainty,The lawyer observed the family.,The lawyer may have observed the family.,1.5362260341644287
roberta-base,59,simple_svo,passive,The lawyer observed the family.,The family was observed by the lawyer.,1.286130428314209
roberta-base,59,simple_svo,formalization,The lawyer observed the family.,It is true that the lawyer observed the family.,2.1099355220794678
roberta-base,59,with_context,negation,The lawyer observed the family during the experiment.,The lawyer did not observe the family during the experiment.,1.1556905508041382
roberta-base,59,with_context,question,The lawyer observed the family during the experiment.,Did the lawyer observe the family during the experiment?,1.4270997047424316
