model,base_id,syntax_family,class,source,target,delta_norm
distilroberta-base,49,temporal_clause,future,"After the nurse observed the rule, the situation changed.","After the nurse will observe the rule, the situation will change.",1.301580786705017
distilroberta-base,49,temporal_clause,uncertainty,"After the nurse observed the rule, the situation changed.","After the nurse may have observed the rule, the situation changed.",0.8716438412666321
distilroberta-base,49,temporal_clause,passive,"After the nurse observed the rule, the situation changed.","After the rule was observed by the nurse, the situation changed.",0.7907044291496277
distilroberta-base,49,temporal_clause,formalization,"After the nurse observed the rule, the situation changed.","It is true that after the nurse observed the rule, the situation changed.",1.226345419883728
distilroberta-base,49,reported_statement,negation,The report said that the nurse observed the rule.,The report said that the nurse did not observe the rule.,0.8819751143455505
distilroberta-base,49,reported_statement,question,The report said that the nurse observed the rule.,Did the report say that the nurse observed the rule?,1.29231595993042
distilroberta-base,49,reported_statement,future,The report said that the nurse observed the rule.,The report said that the nurse will observe the rule.,0.8686408400535583
distilroberta-base,49,reported_statement,uncertainty,The report said that the nurse observed the rule.,The report said that the nurse may have observed the rule.,0.9357494711875916
distilroberta-base,49,reported_statement,passive,The report said that the nurse observed the rule.,The report said that the rule was observed by the nurse.,0.7944049835205078
distilroberta-base,49,reported_statement,formalization,The report said that the nurse observed the rule.,It is true that the report said that the nurse observed the rule.,1.2271047830581665
distilroberta-base,49,conditional,negation,"If the nurse observed the rule, the result mattered.","If the nurse did not observe the rule, the result mattered.",0.8822906613349915
distilroberta-base,49,conditional,question,"If the nurse observed the rule, the result mattered.",Did the result matter if the nurse observed the rule?,1.0370243787765503
distilroberta-base,49,conditional,future,"If the nurse observed the rule, the result mattered.","If the nurse will observe the rule, the result will matter.",1.2472834587097168
distilroberta-base,49,conditional,uncertainty,"If the nurse observed the rule, the result mattered.","If the nurse may have observed the rule, the result mattered.",0.8888273239135742
distilroberta-base,49,conditional,passive,"If the nurse observed the rule, the result mattered.","If the rule was observed by the nurse, the result mattered.",0.8214324712753296
distilroberta-base,49,conditional,formalization,"If the nurse observed the rule, the result mattered.","It is true that if the nurse observed the rule, the result mattered.",1.2380223274230957
distilroberta-base,50,simple_svo,negation,The manager discovered a complex machine.,The manager did not discover a complex machine.,1.1698939800262451
distilroberta-base,50,simple_svo,question,The manager discovered a complex machine.,Did the manager discover a complex machine?,1.4574190378189087
distilroberta-base,50,simple_svo,future,The manager discovered a complex machine.,The manager will discover a complex machine.,1.1503887176513672
distilroberta-base,50,simple_svo,uncertainty,The manager discovered a complex machine.,The manager may have discovered a complex machine.,1.2435038089752197
distilroberta-base,50,simple_svo,passive,The manager discovered a complex machine.,A complex machine was discovered by the manager.,1.1673097610473633
distilroberta-base,50,simple_svo,formalization,The manager discovered a complex machine.,It is true that the manager discovered a complex machine.,1.6919047832489014
distilroberta-base,50,with_context,negation,The manager discovered a complex machine in the laboratory.,The manager did not discover a complex machine in the laboratory.,0.9847334027290344
